17989	一對一	14
29523	一小	61
21828	一小塊	31
36346	一小撮	5
40946	一小部分	27
33805	一尺	7
48403	一局	15
13321	一屆	142
6738	一層	158
14317	一屬	827
60251	一山之隔	7
65163	一峰	5
18083	一州	20
14225	一市	61
56420	一師	10
66050	一席	9
29044	一席之地	13
8373	一帶	1639
19795	一幅	127
15613	一幢	99
19126	一干	5
872	一年	446
12863	一年一度	101
60054	一年制	5
17805	一年四季	11
16048	一年生	195
15153	一年級	15
36502	一府	9
6944	一度	375
799	一座	5798
58570	一式	5
12592	一張	375
14467	一彎	5
52357	一役	5
10794	一律	32
26953	一心	19
29091	一成	14
2752	一戰	60
49641	一戶	11
71786	一房	5
4282	一所	1666
19458	一手	40
47764	一手包辦	13
4580	一批	155
33223	一把	39
29153	一排	13
36080	一揆	6
52386	一擊	6
11492	一支	783
55805	一改	8
61570	一整天	8
20355	一整套	11
22829	一文	48
26219	一新	21
4110	一方	638
17507	一方面	72
2503	一族	55
47601	一旗	9
8192	一日	83
15019	一旦	67
18432	一是	66
1649	一時	63
3709	一時期	58
31117	一時間	11
40358	一曲	38
8434	一書	155
38702	一書中	52
25423	一會	11
16585	一月	153
64348	一月份	5
32804	一朝	5
18255	一期	133
7595	一本	445
28291	一朵	7
38679	一朵花	6
48639	一村	37
33958	一束	14
46059	一杯	11
20651	一枚	91
50615	一枝	9
47355	一枝梅	5
58620	一枝花	5
57884	一枝黃花	5
28666	一架	138
56507	一柱	7
24669	一校	6
40481	一株	15
8317	一根	59
36196	一格	9
38957	一案	13
3317	一條	3566
14862	一條線	7
25029	一條街	25
49103	一條龍	28
53985	一梯	7
15718	一棟	96
11987	一棵	23
48175	一概	9
54977	一樁	6
33976	一樓	34
29228	一模一樣	11
2142	一樣	879
28734	一橋	18
13577	一機	5
28970	一檔	47
46103	一欄	7
773	一次	1401
7193	一次性	34
7635	一款	1027
12996	一步	37
65752	一步步	5
20200	一歲	6
1594	一段	570
5556	一段時間	126
26569	一段話	6
21204	一段距離	14
20050	一比	7
3876	一氧化碳	21
40791	一汽	13
40337	一河	5
59364	一波	9
9301	一派	58
5552	一流	38
20642	一流大學	5
41517	一滴	9
52559	一炮而紅	10
48741	一為	33
11906	一無所有	5
30180	一爐	9
16892	一片	206
2409	一版	6
51517	一王	6
30997	一班	75
6298	一球	5
13293	一環	66
4519	一生	238
63529	一由東	116
63979	一由西	30
53659	一男一女	9
44598	一番	18
16765	一百	73
32652	一百一十	24
72091	一百一十二	5
47538	一百七十	6
64805	一百七十三	5
9922	一百三十	27
65787	一百三十八	6
64089	一百三十名	5
30664	一百九十	27
73482	一百九十八	5
57003	一百九十六	5
36451	一百二十	19
61340	一百二十七	6
73490	一百二十六	5
43521	一百二十名	5
40123	一百五十	8
10281	一百位	5
18396	一百個	7
43948	一百八十	10
27174	一百八十七	6
27402	一百六十	29
55414	一百六十五	5
64035	一百名	8
45333	一百周年	7
25281	一百四十	24
35421	一百四十九	8
65287	一百多	8
7034	一百多年	10
6678	一百年	24
42713	一百萬	18
47608	一百週年	5
33147	一百零七	5
59572	一百零三	8
58640	一百零二	6
71449	一百零五	7
68187	一盤	7
13754	一目	31
734	一直	1042
1106	一省	26
25548	一眼	10
45373	一眾	17
29923	一碗	6
3805	一神	5
3797	一神教	8
3815	一神論	13
30500	一票	17
18126	一科	106
31218	一秒	6
13	一種	29991
2604	一稱	15
54370	一站	64
59008	一站式	18
19838	一章	19
13779	一端	52
63593	一笑	6
14848	一筆	21
16822	一等	88
41692	一等兵	6
64713	一等獎	9
25843	一節	34
3730	一篇	206
6748	一米	13
54955	一粒	14
11094	一系	9
2321	一系列	1068
1016	一級	841
514	一組	438
12496	一統	73
60952	一統天下	5
44443	一經	14
1323	一維	22
30683	一綱	10
27077	一線	87
32296	一縣	13
159	一群	354
50702	一聲	8
9926	一職	228
8864	一股	63
41654	一脈	5
6651	一至	70
3831	一致	207
19274	一致性	39
8896	一致意見	6
13459	一臺	76
11213	一舉	17
24941	一舉成名	11
443	一般	6680
3562	一般來說	185
21421	一般來講	6
25259	一般化	15
8617	一般性	23
697	一般而言	125
26208	一般說來	5
24561	一艘	407
63677	一色	5
32971	一英里	11
45410	一萬	28
65765	一萬五千	5
38093	一萬多	6
17292	一萬餘	6
66993	一葉	7
11516	一處	736
10322	一號	234
47784	一號線	14
18287	一行	53
54030	一街	11
14969	一覽	44
28324	一覽表	31
1149	一角	32
68	一詞	581
28740	一語	5
2064	一說	318
16249	一譯	63
17955	一貫	22
59266	一貫制	9
17953	一貫道	8
3202	一起	853
55843	一趟	13
32453	一路	143
3599	一路上	8
40240	一躍	6
16165	一身	70
26898	一較	5
19267	一輛	67
30615	一輩	6
36746	一輩子	7
55999	一輪	51
43342	一輯	9
58654	一通	17
30996	一連	13
4595	一連串	135
20205	一週	31
50380	一進	8
36688	一遇	8
9141	一道	192
14591	一邊	71
27380	一郎	17
69316	一郡	41
689	一部	2161
3137	一部分	5975
22868	一里	14
40374	一金	7
0	一門	382
14337	一間	818
31621	一關	9
66236	一院	5
42482	一院制	17
48167	一陣	14
39410	一隅	10
6299	一隊	63
28737	一階	29
8485	一隻	237
57197	一雄	10
27223	一集	42
38276	一雙	14
58502	一非	6
2977	一面	174
49908	一音	5
14847	一頁	20
19490	一頂	6
106	一項	1297
61818	一頓	7
8848	一頭	36
2980	一顆	439
510	一類	770
47086	一餐	5
4935	一首	468
62070	一首歌	23
835	一體	228
29014	一體化	56
64951	一高	6
3832	一點	198
32441	一黨	5
23731	一黨制	11
27297	一齊	10
66001	丁丁	7
23062	丁亥	7
51400	丁克	6
66999	丁公藤	11
16565	丁卯	6
6533	丁字	18
49843	丁字形	5
39097	丁尼亞	14
61779	丁山	5
7811	丁巳	12
55488	丁憂	5
49645	丁日昌	5
71481	丁是	6
57503	丁朝	6
39735	丁未	83
24178	丁氏	12
62501	丁玉	6
72953	丁番	9
35169	丁目	174
72864	丁禮	5
59510	丁級	26
57504	丁部領	8
40231	丁酉	14
23054	丁醜	39
55485	丁醜科	47
33608	丁香	50
21397	七一	19
58012	七丁目	5
36735	七七	7
54295	七七事變	7
65332	七下	28
11469	七世	105
28406	七五	11
30916	七人	20
50721	七人制	29
69672	七人座	5
17585	七代	28
48114	七件	5
18357	七位	28
62912	七佛	6
4557	七個	189
68100	七公	5
6701	七分	6
8636	七十	48
31263	七十一	14
55051	七十九	10
30139	七十二	78
61434	七十五	11
60413	七十八	49
59573	七十六	7
68837	七十名	9
29301	七十四	21
9572	七十年	6
1420	七十年代	33
32517	七十歲	7
25278	七十餘	6
41898	七千	7
39498	七千四百	43
46853	七台河市	6
35326	七名	41
52601	七品	103
33102	七喜	6
9746	七國	20
52378	七場	23
39455	七堵	17
41112	七夕	54
15421	七大	56
21466	七大奇跡	8
50401	七天	8
22101	七子	18
64236	七孔	6
36317	七宗罪	8
37636	七家	19
70713	七宿	14
32279	七寶	19
33224	七尺	10
48825	七屆	19
45967	七層	12
67675	七屬	5
60629	七島	5
8943	七年	270
41151	七度	7
33055	七座	30
67934	七弟	6
35110	七彩	16
38837	七成	136
18852	七所	7
63337	七支	5
45569	七政	5
24245	七日	78
33479	七星	61
40164	七星區	8
40167	七星山	5
37830	七星岩	7
51650	七時	12
4187	七月	337
18186	七期	11
44969	七本	7
44068	七條	18
39210	七橫	13
37404	七次	15
2497	七歲	18
17181	七段	24
67006	七河	6
63472	七海	7
65323	七源州	27
15980	七百	15
11614	七種	35
12017	七章	6
54142	七約	6
33629	七級	9
29568	七股	17
28242	七至	5
53718	七臺	9
51607	七苦	5
25048	七萬	11
57376	七葉	8
42532	七葉樹	14
11380	七處	5
40275	七號	28
67013	七角	5
39733	七賊	5
25036	七賢	10
52255	七路	6
29018	七道	6
40452	七部	8
42617	七里	17
12891	七間	8
38673	七雄	8
60169	七面	12
50884	七項	9
42510	七顆	5
38573	七類	6
60099	七飯	10
60791	七首	6
22403	七點	11
30116	七龍	5
30117	七龍珠	15
9371	丈人	9
9331	丈夫	232
38098	三一	18
19946	三一學院	5
43641	三丁目	53
35202	三七	28
51407	三三	8
25304	三三制	5
58705	三下	5
9545	三世	336
24121	三中	12
20881	三中全會	5
51184	三乘	5
26902	三九	8
45249	三二	6
29074	三五	11
19973	三井	19
34920	三亞	21
34919	三亞市	19
1429	三人	113
65716	三人眾	5
45468	三人組	5
2799	三代	109
20940	三件	14
13998	三任	6
2360	三位	161
10211	三位一體	33
1984	三佛齊	7
60076	三俠	7
2947	三個	1148
14123	三倍	19
14781	三傑	31
2661	三傳	8
47382	三價	7
34004	三元	39
37968	三光	6
21603	三八	12
31890	三八線	5
31952	三公	30
57332	三六九	6
49778	三冊	10
61904	三冠	5
46632	三出	5
27404	三分	39
5529	三分之一	74
6495	三分之二	34
39983	三分球	6
65665	三列	9
22337	三到	10
67030	三刺	8
55794	三劃	6
41673	三劍客	9
66278	三勝	6
4246	三區	56
1789	三十	100
16695	三十一	21
53734	三十一個	18
30719	三十一年	36
42095	三十一日	178
66096	三十一歲	54
41899	三十七	32
24720	三十七年	36
61731	三十七歲	50
36534	三十三	28
68825	三十三名	7
11211	三十三年	52
70236	三十三歲	66
44750	三十九	16
23933	三十九年	20
58098	三十九歲	34
34725	三十二	27
69797	三十二個	8
72964	三十二名	13
37105	三十二年	58
70251	三十二歲	66
2666	三十五	22
72054	三十五名	8
39198	三十五年	51
67785	三十五歲	69
36535	三十八	14
5373	三十八年	57
64786	三十八歲	51
11864	三十六	69
71906	三十六名	7
39199	三十六年	36
5851	三十六歲	69
31166	三十分	11
9920	三十卷	13
66622	三十名	9
13348	三十四	14
5220	三十四年	45
68838	三十四歲	62
6934	三十年	155
35200	三十日	30
62239	三十歲	74
28248	三十萬	8
45940	三十里	6
53159	三十餘	8
36920	三十餘年	5
5707	三千	46
20555	三千年	11
14898	三千萬	6
62668	三千餘	5
2278	三原	17
2281	三原縣	9
17584	三原色	8
38423	三叉	24
19770	三叉戟	7
52329	三口	9
51011	三台	28
12565	三司	53
21378	三合	29
44488	三合一	14
42284	三合土	6
9880	三合會	17
63017	三合院	6
21507	三名	81
46774	三品	23
70802	三商虎	10
51249	三四	14
56421	三四十	6
41029	三圈	10
4535	三國	483
4842	三國志	67
5831	三國演義	59
51565	三圍	6
23570	三地	20
39016	三地門	5
64523	三坑	7
49063	三型	11
39622	三城	10
63449	三堂	6
47525	三堡	7
26889	三場	25
3303	三塊	15
29937	三塔	6
25134	三壘	13
25132	三壘手	9
56232	三多	7
1842	三大	399
24678	三大戰役	6
44634	三天	32
27617	三太子	12
43895	三女	10
38558	三好	15
56464	三姓	9
5217	三子	74
31644	三孔	12
17476	三字	18
33376	三字經	5
21146	三季	5
68632	三宅	8
61906	三宗	6
11521	三官	9
61791	三宮	15
10930	三家	90
31687	三家村	13
12150	三寶	59
64173	三寶顏	5
50009	三寸	5
63036	三尊	6
67050	三對	5
49374	三尖	14
43231	三尖杉	8
55890	三尾	5
65417	三局	20
65853	三局兩勝	8
15808	三屆	36
39486	三層	98
41222	三層樓	7
27917	三屬	5
52793	三屯	5
23550	三山	54
73356	三岐府	6
36723	三岔河	8
72645	三岸	5
65934	三峰	9
56702	三島	33
8384	三峽	59
35100	三峽工程	14
32775	三峽庫區	7
7326	三川	8
39917	三州	28
6790	三市	24
31950	三師	11
67787	三帶	11
5920	三幕	18
62593	三幢	13
8196	三年	716
53907	三年制	8
15158	三年級	15
52391	三度	24
3414	三度空間	10
23369	三座	135
24425	三廳	8
17620	三弟	8
24599	三弦	14
30980	三張	24
61261	三張犁	5
35108	三強	5
14699	三成	31
68349	三戰兩勝	5
61476	三房	9
57007	三房兩廳	6
26082	三所	40
52068	三才	9
69059	三批	15
34431	三振	10
24158	三摩地	6
44515	三支	26
34553	三教	18
59389	三斑	9
17130	三方	28
34130	三族	9
8830	三日	112
1609	三明	10
22895	三明市	21
17943	三明治	31
10324	三星	69
19119	三星堆	11
49271	三星級	24
61411	三星集團	5
58422	三星電子	10
24163	三昧	14
59068	三時	5
66907	三晉	5
60164	三景	8
47103	三書	9
16174	三月	311
29722	三月初	55
49959	三朝	6
48464	三期	31
43434	三木	12
44751	三本	12
56395	三村	11
37113	三枚	6
50883	三枝	7
45306	三柱	7
56138	三校	7
63575	三根	6
54904	三桅帆船	5
5978	三條	176
63528	三棘	12
42439	三棟	11
57033	三棱	6
3425	三極管	9
26851	三樓	23
38580	三橋	22
66390	三橫	5
29311	三權分立	10
6950	三次	160
50183	三款	10
21596	三歲	22
25501	三歲時	6
21978	三段	118
30553	三段論	6
70531	三比	59
61828	三毛	8
23338	三民	91
8110	三民主義	31
58528	三民路	15
44128	三水	31
35637	三水區	37
72608	三水市	26
50465	三水縣	7
5981	三江	30
70430	三江侗族自治縣	16
8952	三江口	14
37002	三池	14
28694	三河	44
65661	三河市	5
61154	三河鎮	6
52194	三洋	5
15213	三洞	5
29803	三浦	18
19227	三清	10
27740	三湖	6
60600	三溪	9
62543	三澤	17
36812	三灣	8
16524	三焦	5
46146	三營	8
59715	三片	5
26533	三王	11
15979	三班	6
41146	三環	17
20511	三環路	12
57891	三田	16
42580	三甲	472
14226	三界	17
42928	三疊	5
8718	三疊紀	63
15975	三百	95
37447	三百五十	6
35737	三百六十	5
35152	三百多	9
48646	三百多年	14
12120	三百年	16
51264	三百餘年	7
13882	三皇	10
536	三皇五帝	7
68672	三盤	12
51862	三相	11
5108	三省	67
55624	三省堂	6
65308	三眼	7
25295	三祖	7
59705	三神	5
1104	三秦	9
3375	三種	294
67487	三穗	5
27531	三立	19
18860	三筆	5
32500	三等	241
43729	三節	8
17495	三篇	21
12506	三級	307
43690	三組	23
16158	三絕	9
46168	三經	8
1326	三維	172
11023	三維空間	40
34183	三線	63
60719	三線建設	5
22625	三縣	86
46324	三縱	9
38398	三義	20
39834	三者	47
33503	三聖	13
66067	三聚氰胺	5
48376	三聚體	5
31056	三聯	29
35684	三聯書店	12
67413	三脈	5
60489	三腳架	5
27375	三自	8
27377	三自愛國	12
13147	三至	17
54521	三艘	11
9720	三色	40
7526	三色旗	25
13937	三芝	14
67373	三花	9
57298	三茂	14
19971	三菱	70
33990	三萬	12
17343	三萬人	7
25379	三葉	49
14143	三藏	51
36220	三藩市	22
33516	三處	22
22700	三號	101
45878	三行	9
66100	三裂	7
70044	三觀	5
15330	三角	208
15440	三角函數	19
33791	三角區	5
15196	三角學	10
8759	三角形	154
24137	三角洲	118
51176	三角翼	8
24349	三角點	22
10253	三言	6
18588	三語	7
42227	三論	5
42197	三論宗	7
64609	三讀通過	8
27175	三豐	12
10413	三賢	5
61304	三越	5
37814	三足	9
39549	三路	57
42942	三身	5
2859	三軍	58
37416	三軸	5
1576	三輪	27
1570	三輪車	12
30364	三輯	6
38040	三通	5
39495	三週	12
49406	三進	49
36354	三道	27
31495	三邊	10
51302	三邑	8
37571	三郎	20
4264	三部	85
17042	三部曲	140
65499	三都水族自治縣	6
49723	三鄉	7
69755	三里	19
51083	三里屯	5
14434	三重	103
30442	三鎮	22
32426	三門	33
15473	三門峽	12
53071	三門峽市	20
12887	三間	86
55797	三間房	8
36935	三院	53
21985	三陵	6
64921	三陸	5
16519	三陽	17
46514	三隊	13
30551	三階	11
12010	三隻	12
20266	三集	9
4977	三面	92
7170	三項	45
26237	三頭	20
20127	三顆	23
7909	三類	33
50062	三首	34
35006	三體	5
71120	三鰭	17
73340	三鰭鰨	8
64233	三鷹	7
9873	三點	11
40603	三鼎	5
47725	三齒	9
60773	三龍	5
39620	上一代	17
35361	上三	10
2792	上下	173
6255	上下文	28
57933	上下班	11
69827	上下行	1180
43614	上並	17
53652	上中下	5
61632	上主	5
49167	上乘	6
50335	上交所	6
46218	上京	21
14051	上以	77
40607	上任	265
43106	上位	15
20142	上作	5
8547	上來	12
33228	上個世紀	9
6039	上傳	39
26550	上元	25
40794	上具	18
22739	上冊	45
31841	上刻	5
23035	上則	47
38773	上則屬	5
32120	上加	7
63681	上北	5
50371	上千	5
60802	上千年	5
4728	上升	144
47719	上升時	6
14332	上午	150
26108	上半	25
29353	上半年	34
11815	上半葉	50
21754	上半身	26
35699	上半部	46
64090	上卿	7
60154	上去	9
18865	上及	36
54456	上受	13
73061	上口脂	144
7993	上古	58
27263	上古時代	12
58922	上司	11
39899	上同調	15
24148	上呼吸道	5
17682	上品	10
51564	上圍	5
3288	上均	8
42586	上坡	6
45687	上坪	11
66706	上城	6
43772	上報	13
40972	上場	23
25160	上壘	15
37615	上士	8
12522	上天	16
68317	上存	5
55040	上季	12
1215	上學	30
30763	上官	15
50661	上宮	7
12264	上將	145
43074	上尉	57
21046	上屆	64
5520	上層	72
52745	上層社會	7
19589	上屬	22
14927	上山	33
14600	上山下鄉	6
55223	上岸	12
40829	上川	41
43754	上州	7
15309	上市	736
16502	上市公司	259
553	上帝	235
34163	上師	29
21972	上常	15
50719	上年	7
10704	上座部	37
61689	上張	7
64721	上影	7
65318	上思	33
61536	上手	7
34093	上揚	18
63325	上新世	19
15655	上方	165
33113	上旬	59
56705	上星	5
11952	上映	254
29413	上時	17
16572	上書	31
20036	上會	12
19544	上朝	8
9661	上杉	42
56359	上村	21
34726	上杭	14
44187	上杭縣	18
40534	上林	13
70081	上林縣	6
61667	上架	11
50557	上柱國	16
11062	上校	84
21298	上桌	7
48498	上榜	17
54452	上次	14
51890	上水	22
61991	上水站	8
49519	上汽	5
40742	上流	17
39117	上流社會	12
2923	上海	1983
42455	上海交大	6
8601	上海交通大學	70
69160	上海人民出版社	19
45934	上海博物館	8
20084	上海古籍出版社	9
41610	上海地區	16
40771	上海大學	16
1157	上海市	774
46993	上海市人	12
40061	上海市人民政府	48
57200	上海市委	9
11501	上海市政府	14
53120	上海市教委	6
44577	上海市浦東新區	52
55113	上海師範大學	11
46992	上海復旦大學	6
58287	上海戲劇學院	13
43130	上海文藝出版社	7
40081	上海東方	24
45689	上海浦東	8
48076	上海浦東新區	9
54493	上海港	5
49755	上海灘	18
40643	上海申花	14
50166	上海站	19
48882	上海縣	14
46987	上海聖約翰大學	9
24896	上海街	15
35348	上海證券交易所	43
68280	上海譯文出版社	6
16584	上海辭書出版社	17
49503	上海通用	5
50167	上海鐵路局	51
66862	上海隊	5
64720	上海電影製片廠	7
27523	上海電視臺	6
50175	上海音樂學院	16
3041	上游	1070
56201	上湯	5
7263	上溯	16
4376	上演	66
9005	上漲	22
38896	上班	32
50147	上班族	16
55480	上璋	5
46124	上環	25
19590	上生	5
6067	上用	15
48984	上田	21
32246	上界	7
59127	上癮	9
32894	上百	5
37119	上皇	6
58345	上皮	11
10841	上皮細胞	13
10835	上皮組織	6
27086	上稱	16
11790	上空	51
12012	上端	22
16578	上等	23
62821	上等兵	7
46876	上篇	5
36562	上籃	5
42366	上級	59
49207	上索	10
10812	上網	50
37860	上線	42
10702	上繞	5
37051	上繳	8
2909	上繼	5
50003	上肢	32
24312	上能	9
14175	上臺	25
16787	上色	13
49761	上莊	14
59970	上華	8
21461	上萬	8
52373	上落	11
45026	上蓋	30
11481	上蔡	8
11480	上蔡縣	8
23994	上薩瓦省	12
62712	上蘭村	6
29785	上虞	28
68774	上虞縣	10
49876	上行	84
3070	上街	22
19053	上衣	11
62092	上要	5
5368	上規模	20
50813	上訪	14
31433	上訴	78
24051	上課	34
56402	上諭	18
21383	上講	25
56703	上證	5
38055	上議院	28
7479	上谷	9
61330	上賽季	6
53411	上越	6
47169	上路	32
39642	上身	14
44623	上車	9
12063	上載	19
6468	上述	165
23637	上還	11
10705	上部	93
33478	上野	45
63799	上鏡	6
47246	上門	6
18524	上限	46
70844	上院	9
24790	上陣	12
8616	上面	197
62481	上頜	30
60545	上頜骨	22
15098	上頭	9
48152	上顎	19
63670	上饒	13
17376	上饒市	39
32211	上饒縣	8
16334	上首	8
53270	上馬	29
50309	上高	7
28062	上黨	20
5342	下一代	65
5239	下一個	65
33551	下一步	10
52585	下亞	5
43425	下京區	10
6471	下令	132
23873	下以	16
48036	下任	8
31154	下位	15
7227	下來	198
17661	下側	10
34029	下冊	96
49112	下凡	13
53149	下分	44
13084	下列	74
53620	下加利福尼亞	154
53621	下加利福尼亞州	13
54620	下北	5
68536	下區	9
6142	下午	247
20691	下午茶	6
52482	下半季	8
51452	下半年	45
47344	下半旗	5
13976	下半葉	20
21753	下半身	8
2647	下去	19
56137	下及	22
49335	下口	200
14569	下同	13
33126	下唇	15
10471	下啟	5
62376	下單	6
59446	下圖	8
59032	下坡	8
25619	下垂	7
47511	下城	13
24500	下場	13
61422	下塘	6
61083	下墜	5
55086	下士	9
68557	下多	5
33360	下嫁	13
52931	下子	6
69189	下宮	7
18351	下將	18
6953	下層	49
10140	下屬	434
30690	下山	28
53673	下川	5
63750	下巴	46
22268	下指	6
14168	下放	6
23626	下文	31
12325	下方	180
33117	下旬	78
37746	下會	15
52401	下月	14
44724	下有	15
65237	下村	7
8720	下棋	10
41283	下榻	10
15514	下標	11
65101	下次	7
30838	下水	83
24090	下水道	14
5480	下江	7
33594	下沉	21
47255	下沙	15
65214	下洋	6
57358	下流	5
57258	下海	10
6535	下游	518
48593	下滑	18
53072	下灣	5
27163	下為	24
55050	下營	5
48003	下獄	11
45047	下班	6
65993	下田	5
18962	下界	11
49432	下發	19
53281	下目	39
9596	下稱	23
11993	下端	16
15805	下級	28
49205	下索	8
18608	下綱	11
38051	下線	20
67421	下緣	8
72081	下美	5
49817	下肢	14
42804	下能	6
73062	下脂	5
58227	下腔	5
49353	下腹部	5
25299	下臺	37
66290	下莊	6
15949	下落	15
40595	下落不明	12
59195	下葉	7
48151	下葬	10
37755	下薩克森	12
33047	下薩克森州	39
53668	下行	72
45036	下街	8
25744	下表	14
60625	下表為	5
57382	下袍	5
2816	下設	135
38646	下詔	9
53949	下諾夫哥羅德	22
19738	下議院	77
19975	下跌	18
36093	下跪	6
69919	下路	5
11667	下車	18
6037	下載	154
4972	下轄	1400
31378	下述	11
15402	下達	19
27158	下部	43
35976	下鄉	10
57102	下野	23
24568	下關	17
25821	下關市	15
4730	下降	158
31612	下限	22
45185	下院	11
35823	下陷	5
12821	下雨	10
38289	下雪	8
20954	下頜	34
64767	下頜骨	6
17363	下顎	32
38277	下馬	10
21290	下體	5
14161	不一	57
346	不一定	124
54060	不下	7
8442	不丹	540
7331	不久	264
27874	不乏	26
52692	不了	7
19572	不了了之	6
8782	不予	8
14641	不二	21
38766	不人道	7
32592	不以	8
52	不但	97
31809	不住	5
45258	不作	7
31661	不佳	46
30252	不來梅	28
48647	不依	7
31614	不便	27
33645	不俗	23
27756	不倫瑞克	15
9424	不停	33
889	不僅	229
8884	不僅僅	30
29251	不像	53
44376	不全	11
25478	不公	16
8007	不具	109
10076	不再	278
20845	不准	14
12581	不凡	5
37327	不出	11
28011	不分	10
41237	不列	7
2733	不列顛	265
32435	不利	38
24326	不利於	7
3889	不到	124
63208	不力	10
14050	不動	13
32963	不動產	44
56101	不勝	5
37521	不去	6
11370	不及	69
65848	不取	10
12379	不受	41
5048	不只	37
1210	不可	286
36145	不可分割	9
35867	不可思議	26
20178	不可或缺	38
39344	不可知論	6
7851	不可考	49
7049	不可能	70
21893	不可逆性	5
10757	不可逆轉	6
45088	不可避免	19
27391	不吃	10
9308	不合	40
25956	不合理	19
64531	不合邏輯	5
101	不同	3879
44	不同之處	59
829	不同於	236
39123	不同點	14
14236	不含	13
34411	不哥	5
40103	不善	6
22379	不單	20
10640	不單是	10
68145	不圓唇	5
1400	不在	112
54658	不均	7
42946	不堪	20
24023	不多	36
46375	不夜城	5
16464	不夠	37
15329	不大	79
38336	不太	20
22018	不失	21
18627	不好	37
18193	不如	50
44802	不孕	6
9235	不存	15
29917	不安	32
5354	不定	42
39829	不定式	8
49523	不定期	44
43712	不宜	19
8815	不容	9
36755	不容許	6
59025	不實	10
20631	不將	7
12446	不對	24
34003	不小	11
1535	不少	583
48660	不屈	6
19661	不屬	8
49996	不已	5
17679	不帶	21
28667	不幸	54
2874	不得	123
23877	不得不	37
39049	不得已	8
38087	不復	5
53570	不復存在	21
11024	不必	78
4897	不必要	21
25387	不忍	9
30466	不快	10
31296	不怕	12
59182	不息	8
15705	不悅	6
46250	不惜	7
14032	不想	11
26424	不愈	5
62008	不感興趣	5
31536	不慎	8
19276	不懈	10
9253	不應	25
37098	不應該	18
23806	不成	15
56388	不成文	6
36620	不成比例	6
41752	不擇手段	5
66717	不敗	11
2509	不敢	34
63626	不敵	5
44673	不敷	7
55641	不料	6
2694	不斷	397
8472	不斷擴大	12
24832	不斷更新	9
10671	不明	11855
17609	不明飛行物	15
1599	不易	77
1204	不是	1008
44609	不時	24
6132	不晚	6
27202	不景氣	6
63609	不曾	12
2770	不會	481
33469	不服	14
15282	不朽	23
26438	不止	20
40708	不正	19
25383	不死	9
18208	不治	19
22160	不法	14
14770	不清	9
9045	不滅	11
2741	不滿	174
60308	不滿情緒	5
14026	不潔	9
4782	不為	33
69553	不然	6
35408	不理	10
17172	不用	116
14169	不由	5
