233	擁有	7
229	業務	7
223	多項	7
214	多個	7
208	宣傳	7
206	十三	7
185	地方	7
183	機遇	7
167	扶貧	7
158	實施	7
149	如何	7
146	資金	7
145	青年人	7
134	重點	7
102	產品	7
99	醫院	6
98	學年	6
90	網絡	6
81	所有	6
8	事務	6
70	階段	6
69	引入	6
67	智慧	6
59	有助	6
51	研發	6
46	免費	6
4	中期	6
379	基礎設施	6
376	因此	6
372	自年	6
371	交流	6
355	職位	6
351	協定	6
340	友善	6
34	聯繫	6
338	科研	6
335	培育	6
33	人口老化	6
327	地位	6
325	康復	6
320	公司	6
319	物流	6
314	使用	6
3	創意	6
293	水平	6
271	護理	6
27	已經	6
261	採用	6
259	青少年	6
258	籌備	6
249	範圍	6
239	保護	6
235	應對	6
228	行政	6
221	福利	6
218	非政府	6
207	兩年	6
195	廢物	6
181	優質	6
180	全港	6
178	必須	6
17	辦公室	6
164	建築	6
141	施政報告	6
139	決心	6
132	交通	6
115	合適	6
112	區議會	6
108	旅遊	6
106	出售	6
96	租金	5
92	提高	5
89	良好	5
88	有利	5
83	提交	5
73	配對	5
66	物色	5
62	殘疾	5
61	並正	5
6	維修	5
54	負責	5
53	經貿	5
52	擴展	5
49	增長	5
45	樓面	5
44	公屋	5
43	目前	5
384	高增值	5
370	選擇	5
357	通過	5
350	行人	5
334	家庭	5
330	商貿	5
328	輪候	5
326	明年	5
323	潛力	5
318	專責	5
316	人民幣	5
310	以外	5
308	確保	5
297	利用	5
29	年底	5
287	環保	5
281	航運	5
276	增至	5
275	及其	5
269	將軍	5
268	取得	5
253	服務業	5
246	部門	5
245	人力	5
237	條例	5
231	公務員	5
219	分別	5
210	組織	5
21	區內	5
200	條件	5
20	特區政府	5
2	九龍	5
198	工業	5
186	高度	5
184	運輸	5
175	陸續	5
162	估計	5
160	營運	5
157	大量	5
155	立法	5
154	科局	5
150	機會	5
148	數碼港	5
144	豐富	5
137	現正	5
13	新界	5
123	法定	5
121	離岸	5
12	立法會	5
116	生產總值	5
113	房委會	5
111	已有	5
100	完善	5
0		140
